,mondoid,disease,Mondo Object Type,Mondo Object pmid,Mondo Object label
1356,MONDO:0009203,N/A,PMID,1424809,Synaptonemal Complex Analysis of a 3-Breakpoint Translocation  in a Subfertile Bull
1357,MONDO:0009203,N/A,BNODE,omiaarticlekey28494,Genetic Evaluation of Canadian Dairy Bulls for Milking Speed  with an Animal Model
1358,MONDO:0009203,N/A,BNODE,omiaarticlekey7392,Persistence of milk and fat yield throughout lactation in Swiss Brown cattle in relation to environment and heredity. II
1359,MONDO:0009203,N/A,PMID,8430074,Microsatellite Mapping of the Gene Causing Weaver Disease in  Cattle Will Allow the Study of an Associated Quantitative  Trait Locus
1360,MONDO:0009203,N/A,BNODE,omiaarticlekey293,Canadian cattle breeders
1361,MONDO:0009203,N/A,BNODE,omiaarticlekey8059,Three cases of albinism found in Swiss Brown cattle [French]
1362,MONDO:0009203,N/A,BNODE,omiaarticlekey9062,Genetic polymorphism in caseins of cow's milk. II. Confirmation of the genetic control of beta casein variation
1363,MONDO:0009203,N/A,PMID,4488646,Weaver syndrome in Brown Swiss cattle: clinical signs and pathology.
1364,MONDO:0009203,N/A,BNODE,omiaarticlekey5085,Albinism in cattle
1365,MONDO:0009203,N/A,PMID,1295846,Dairy Breed Bull with Complex Chromosome Translocation -  Fertility and Linkage Studies
1366,MONDO:0009203,N/A,PMID,21931173,PMID:21931173
1367,MONDO:0009203,N/A,PMID,2596524,PMID:2596524
1368,MONDO:0009203,N/A,PMID,20691403,PMID:20691403
1369,MONDO:0009203,N/A,PMID,14069095,PMID:14069095
1370,MONDO:0009203,N/A,PMID,8818454,PMID:8818454
1371,MONDO:0008429,N/A,PMID,28319323,PMID:28319323
1372,MONDO:0008429,N/A,PMID,21070929,PMID:21070929
1373,MONDO:0008429,N/A,PMID,25620204,PMID:25620204
1374,MONDO:0008429,N/A,PMID,25620203,PMID:25620203
1375,MONDO:0007101,N/A,PMID,18179886,PMID:18179886
1376,MONDO:0007101,N/A,PMID,19690585,PMID:19690585
1377,MONDO:0007101,N/A,PMID,19690585,PMID:19690585
1378,MONDO:0008476,N/A,PMID,8486375,PMID:8486375
1379,MONDO:0008476,N/A,PMID,16088915,PMID:16088915
1380,MONDO:0008476,N/A,PMID,7550321,PMID:7550321
1381,MONDO:0008476,N/A,PMID,8723096,PMID:8723096
1382,MONDO:0009719,N/A,PMID,1263542,PMID:1263542
1383,MONDO:0009719,N/A,PMID,10973256,PMID:10973256
1384,MONDO:0009476,N/A,PMID,2742283,PMID:2742283
1385,MONDO:0007693,N/A,PMID,14791960,PMID:14791960
1386,MONDO:0007693,N/A,PMID,139600,PMID:139600
1387,MONDO:0007615,N/A,PMID,16059937,PMID:16059937
1388,MONDO:0007615,N/A,PMID,24456159,PMID:24456159
1389,MONDO:0018939,N/A,PMID,22522420,PMID:22522420
1390,MONDO:0018939,N/A,PMID,22522420,PMID:22522420
1391,MONDO:0018939,N/A,PMID,17878297,PMID:17878297
1392,MONDO:0018939,N/A,PMID,12788071,PMID:12788071
1393,MONDO:0018939,N/A,PMID,15837576,PMID:15837576
1394,MONDO:0018939,N/A,PMID,22922256,PMID:22922256
1395,MONDO:0018939,N/A,PMID,19266496,PMID:19266496
1396,MONDO:0018939,N/A,BNODE,omiaarticlekey4310,"'Bulldog' calves (chondrodystrophy, achondroplasia) in a Friesian herd"
1397,MONDO:0018939,N/A,BNODE,omiaarticlekey7824,"Genetic aspects of claw disorders, claw measurements and 'type' scores for feet in Friesian cattle"
1398,MONDO:0018939,N/A,BNODE,omiaarticlekey6627,Ichthyosis congenita in cattle
1399,MONDO:0018939,N/A,PMID,4778483,Beta-galactosidase deficiency in GM1 gangliosidosis in Friesian calves
1400,MONDO:0018939,N/A,BNODE,omiaarticlekey8910,Cases of congenital hydrocephalus in calves
1401,MONDO:0018939,N/A,BNODE,omiaarticlekey12084,Does breed of bull affect production from Friesian cows?
1402,MONDO:0018939,N/A,BNODE,omiaarticlekey43250,"Evaluation of 2-Breed Composites Alongside Angus or Hereford  Controls for Growth, Reproduction, Maternal, and Carcass  Traits"
1403,MONDO:0018939,N/A,BNODE,omiaarticlekey7326,Testing of different strains of Friesian cattle in Poland. I. Milk performance of F1 paternal Friesian strain crosses under intensive feeding conditions
1404,MONDO:0018939,N/A,BNODE,omiaarticlekey9905,"Studies on calving difficulty, stillbirth and associated factors in Swedish cattle breeds. V. Effects of calving performance and stillbirth in Swedish Friesian heifers on productivity in the subsequent laction"
1405,MONDO:0018939,N/A,PMID,1216428,The economic aspect of spastic paresis of the hind legs of Friesian cattle
1406,MONDO:0018939,N/A,PMID,8464017,The Effect of Recombinant Bovine Somatotrophin on Ovarian  Follicular Growth and Development in Heifers
1407,MONDO:0018939,N/A,BNODE,omiaarticlekey3511,Hereditary zinc deficiency in Dutch Friesian cattle
1408,MONDO:0018939,N/A,BNODE,omiaarticlekey22450,A Comparison of Genetic Data from New-Zealand and France on  Twin Calving in Cattle
1409,MONDO:0018939,N/A,BNODE,omiaarticlekey43346,"Evaluation of 3-Breed Composites Alongside Angus Controls for  Growth, Reproduction, Maternal, and Carcass Traits"
1410,MONDO:0018939,N/A,PMID,14838803,"Generalized ankylosis, a lethal factor occurring in Friesian cattle in New Zealand. I. A description of the deformity and the correction of the dystocia"
1411,MONDO:0018939,N/A,BNODE,omiaarticlekey13066,Biochemical and physiological responses to metabolic stimuli in Friesian calves of differing genetic merit for milk production
1412,MONDO:0018939,N/A,PMID,14266841,Successive preterminal gestation cesarean sections in the cow: reproductive phenomena and an evaluation of the technique
1413,MONDO:0018939,N/A,BNODE,omiaarticlekey2715,Trail of progeny testing of double muscled Piedmont bulls
1414,MONDO:0018939,N/A,BNODE,omiaarticlekey14892,Study on the gene frequency of some lymphocyte antigens in Italian Friesian and Brown cattle
1415,MONDO:0018939,N/A,BNODE,omiaarticlekey33940,Comparison of the Brahman and Friesian Breeds as Sires for  Beef Production in New-Zealand
1416,MONDO:0018939,N/A,PMID,1960099,Sister Chromatid Exchange in Chromosomes of Cattle from Three  Different Breeds Reared Under Similar Conditions
1417,MONDO:0018939,N/A,BNODE,omiaarticlekey42843,A Note on the Effect of Use of Bovine Somatotropin on the  Fatty Acid Composition of the Milk Fat in Dairy Cows
1418,MONDO:0018939,N/A,BNODE,omiaarticlekey23871,Diurnal Variation in Plasma Metabolite and Hormone  Concentrations and Response to Metabolic Challenges in High  Breeding Index and Low Breeding Index Friesian Heifers Fed at  2 Allowances
1419,MONDO:0018939,N/A,BNODE,omiaarticlekey9937,Preliminary investigation on the occurrence of 'Straight hocks' in Dutch cattle
1420,MONDO:0018939,N/A,BNODE,omiaarticlekey2599,Evidence of an inherited seminal character associated with infertility of Friesian bulls
1421,MONDO:0018939,N/A,PMID,13740824,Relationships between blood groups and the fat percentage of the milk in cattle
1422,MONDO:0018939,N/A,BNODE,omiaarticlekey22558,"Lifetime Productivity of Crossbred Cows .1. Experimental  Design, Growth and Carcass Characteristics of Progeny"
1423,MONDO:0018939,N/A,BNODE,omiaarticlekey3469,Congenital anomalies in cattle
1424,MONDO:0018939,N/A,BNODE,omiaarticlekey3207,An inherited defect in Friesian calves
1425,MONDO:0018939,N/A,BNODE,omiaarticlekey8542,Hereditary defects of cattle in the Netherlands
1426,MONDO:0018939,N/A,BNODE,omiaarticlekey7351,Muscular hypertrophy in cattle
1427,MONDO:0018939,N/A,BNODE,omiaarticlekey8532,An inherited defect in Friesian calves
1428,MONDO:0018939,N/A,BNODE,omiaarticlekey35769,Luteolytic Effect of Prostaglandin F-2alpha in Boran and  Boran-X Friesian Cross-Bred Heifers
1429,MONDO:0018939,N/A,BNODE,omiaarticlekey4891,"A case of amputate, a rare recessive lethal condition of Friesian cattle"
1430,MONDO:0018939,N/A,BNODE,omiaarticlekey9836,Congenital epithelial defects of calves. Epitheliogenesis imperfecta neonatorum bovis - a recessive brought to light by inbreeding
1431,MONDO:0018939,N/A,BNODE,omiaarticlekey17974,Multivariate statistical methods for quantifying size and shape differences between F1 crosses of different Friesian strains
1432,MONDO:0018939,N/A,BNODE,omiaarticlekey27406,A chromosome abnormality in Friesian cattle in Great Britain
1433,MONDO:0018939,N/A,PMID,7342799,Evidence for the presence of an additional allele in the F system of British Friesian cattle blood
1434,MONDO:0018939,N/A,PMID,2288541,Intestinal Atresia in Friesian Calves
1435,MONDO:0018939,N/A,BNODE,omiaarticlekey22064,Phenotypic and Genetic Parameters of Production Traits in  Irish Friesian Cows
1436,MONDO:0018939,N/A,BNODE,omiaarticlekey7342,GM1 gangliosidosis of Friesian calves: a review
1437,MONDO:0018939,N/A,PMID,2070602,Metabolic Responses to Exogenous Bovine Somatotropin in  Friesian Cows of Low or High Genetic Merit
1438,MONDO:0018939,N/A,BNODE,omiaarticlekey5189,The reappearance of a possible hereditary semen characteristic associated with defective reproduction in the Friesian breed
1439,MONDO:0018939,N/A,BNODE,omiaarticlekey11736,Cow culling rate differences among Friesian strains during the first three lactations
1440,MONDO:0018939,N/A,BNODE,omiaarticlekey6043,"[Contribution to the study of disorders of the reproductive organs of dairy cows, diagnosed by means of in vivo inspection]"
1441,MONDO:0018939,N/A,PMID,2344340,Dilated (Congestive) Cardiomyopathy in a Friesian Heifer
1442,MONDO:0018939,N/A,BNODE,omiaarticlekey7165,"Studies on calving difficulties, stillbirth and associated factors in Swedish cattle breeds. IV. Relationships between calving performance, precalving body measurements and size of pelvic opening in Friesian heifers"
1443,MONDO:0018939,N/A,BNODE,omiaarticlekey37208,"Fattening Yield, Carcass Classification and Meat Quality  Characteristics of Purebred Fleckvieh (Simmental) Bulls and  Fleckvieh X SMR (Jersey X Friesian) Crossbred Bulls"
1444,MONDO:0018939,N/A,BNODE,omiaarticlekey5467,Hereditary epithelial defects in Ayrshire cattle
1445,MONDO:0018939,N/A,BNODE,omiaarticlekey16321,Dairy Production and Reproduction in Holstein-Friesian and  Guzera Crosses
1446,MONDO:0018939,N/A,BNODE,omiaarticlekey7021,Probatocephaly (`sheep's head') associated with flexor retraction of the anterior type. Cases in Friesian calves
1447,MONDO:0018939,N/A,BNODE,omiaarticlekey8464,Epitheliogenesis imperfecta in an eight month bovine foetus
1448,MONDO:0018939,N/A,BNODE,omiaarticlekey24673,A Comparison of Different Selection Indices for Genetic  Improvement of Some Dairy Traits in Friesian Cattle in Egypt
1449,MONDO:0018939,N/A,BNODE,omiaarticlekey42961,Jersey Cows Have a Higher Feed Intake Capacity and Higher  Rate of Passage Than Friesian Cows
1450,MONDO:0018939,N/A,PMID,1443771,Biochemical Evidence of the Expression of 2 Major  Histocompatibility Complex Class-I Genes on Bovine Peripheral  Blood Mononuclear Cells
1451,MONDO:0018939,N/A,BNODE,omiaarticlekey32495,"Prediction of Freezability on the Basis of Seminal Plasma  Enzymatic Profiles in Murrah, Friesian and Crossbred Bulls"
1452,MONDO:0018939,N/A,PMID,5896719,Complete absence of the tail in a Friesian calf
1453,MONDO:0018939,N/A,PMID,7690898,Measurement of Micronuclei by Cytokinesis-Block Method in  Bovine Lymphocytes
1454,MONDO:0018939,N/A,BNODE,omiaarticlekey8878,Parentage tests in cattle using erythrocyte antigens and serum transferrins
1455,MONDO:0018939,N/A,PMID,4408424,A hereditary condition associated with increased zinc requirements in Dutch Friesian calves
1456,MONDO:0018939,N/A,PMID,14838804,"Generalised ankylosis, a lethal factor occurring in Friesian cattle in New Zealand. II. Its mode of inheritance"
1457,MONDO:0018939,N/A,BNODE,omiaarticlekey2333,Eine hemmungsmisbildung bei einem kalb mit mikrognathie und brachymelie
1458,MONDO:0018939,N/A,BNODE,omiaarticlekey7141,[The hereditary anomaly 'Bulldog' in the French Friesian breed]
1459,MONDO:0018939,N/A,PMID,1439212,Effect of Colostrum Intake on alpha-Lactalbumin  Concentrations in Serum of Calves
1460,MONDO:0018939,N/A,BNODE,omiaarticlekey5479,The genetic history and breed structure of British Friesian cattle
1461,MONDO:0018939,N/A,BNODE,omiaarticlekey3299,[Tri-coloured cattle]
1462,MONDO:0018939,N/A,BNODE,omiaarticlekey29772,Genetic Analysis of Reproductive and Productive Performance  of Friesian Cattle in Kenya .2. Genetic and Phenotypic Trends
1463,MONDO:0018939,N/A,BNODE,omiaarticlekey7603,Enzyme histochemical and ultrastructural alterations in the brains of Friesian calves with G-m1 gangliosidosis
1464,MONDO:0018939,N/A,BNODE,omiaarticlekey29879,Citrullinaemia in Friesian Calves
1465,MONDO:0018939,N/A,PMID,2301110,Identification of the 1/29 Robertsonian Translocation Chromosome in British Friesian Cattle
1466,MONDO:0018939,N/A,BNODE,omiaarticlekey15734,[Further cytogenetic studies on the Italian Friesian]
1467,MONDO:0018939,N/A,PMID,1339840,Evidence for the Action of Bovine Follicular Fluid Factor(s)  Other Than Inhibin in Suppressing Follicular Development and  Delaying Oestrus in Heifers
1468,MONDO:0018939,N/A,BNODE,omiaarticlekey11246,The performance of Jersey cows and cows of larger dairy breeds on two complete diets with different roughage contents
1469,MONDO:0018939,N/A,BNODE,omiaarticlekey4268,A note on hereditary opacity of the cornea in British Friesian cattle
1470,MONDO:0018939,N/A,BNODE,omiaarticlekey31006,The Performance of Hereford X Friesian Offspring of Bulls  Selected for Lean Growth Rate and Lean Food Conversion  Efficiency
1471,MONDO:0018939,N/A,BNODE,omiaarticlekey9312,Polydactylism in cattle
1472,MONDO:0018939,N/A,PMID,1535228,The Role of Ultimate pH in Proteolysis and  Calpain/Calpastatin Activity in Bovine Muscle
1473,MONDO:0018939,N/A,BNODE,omiaarticlekey37149,"Comparison of Friesian, Canadian Hereford X Friesian and  Simmental X Friesian Steers for Growth and Carcass Composition"
1474,MONDO:0018939,N/A,BNODE,omiaarticlekey3251,A note on the variation and heritability of twinning in British Friesian cattle
1475,MONDO:0018939,N/A,BNODE,omiaarticlekey5794,[A hoof defect frequently occurring in Dutch Friesian cattle]
1476,MONDO:0018939,N/A,PMID,4128200,G-M-1-gangliosidosis in Friesian calves
1477,MONDO:0018939,N/A,BNODE,omiaarticlekey5832,Spastic paresis in a Friesian bull
1478,MONDO:0018939,N/A,BNODE,omiaarticlekey7339,Hereditary defects in cattle breeding
1479,MONDO:0018939,N/A,PMID,1620964,Cardiovascular Response to Acute Hypoxia in Double-Muscled  Calves
1480,MONDO:0018939,N/A,BNODE,omiaarticlekey7264,Spastic paresis in Israeli-Friesian cattle
1481,MONDO:0018939,N/A,BNODE,omiaarticlekey20380,Concentrations of blood constituents in genetically high and low milk-production lines of British Friesian and Jersey cattle around calving and in early lactation
1482,MONDO:0018939,N/A,BNODE,omiaarticlekey9620,Occurrence of double cervix openings in the dairy herd of the Central Animal Husbandry Experiment Station at Bogor
1483,MONDO:0018939,N/A,BNODE,omiaarticlekey9770,Ultrastructure of the sterilizing 'knobbed-sperm' defect in the bull
1484,MONDO:0018939,N/A,BNODE,omiaarticlekey24739,Heterosis in Friesian x Sahiwal Crosses
1485,MONDO:0018939,N/A,BNODE,omiaarticlekey4122,[The histopathology of inherited clouding of the cornea in cattle.] Zur histopathologie der erbbedingten Truebung der Hornhaut des Rindes
1486,MONDO:0018939,N/A,BNODE,omiaarticlekey1342,Recent cases of acroteriasis congenita in the Swedish Friesian breed
1487,MONDO:0018939,N/A,BNODE,omiaarticlekey40917,Quantitative Examination of Genetic Polymorphism in kappa- Caseins and beta-Caseins by Anion-Exchange and Cation- Exchange FPLC
1488,MONDO:0018939,N/A,BNODE,omiaarticlekey3362,Test results achieved in crossing Piedmont sires with females of dairy breeds
1489,MONDO:0008404,N/A,PMID,23541344,PMID:23541344
1490,MONDO:0008404,N/A,PMID,8042668,PMID:8042668
1491,MONDO:0008404,N/A,PMID,1799422,PMID:1799422
1492,MONDO:0008404,N/A,PMID,10517259,PMID:10517259
1493,MONDO:0008404,N/A,PMID,16411189,PMID:16411189
1494,MONDO:0008404,N/A,PMID,9383029,PMID:9383029
1495,MONDO:0010011,N/A,PMID,18655123,PMID:18655123
1496,MONDO:0010011,N/A,PMID,26576802,PMID:26576802
1497,MONDO:0010011,N/A,PMID,18791198,Domen̩ et al; Mutations in the human SIX3 gene in holoprosencephaly are loss-of-function; Human molecular genetics; 2008; 17(24); 3919-3928
1498,MONDO:0010011,N/A,PMID,8528262,PMID:8528262
1499,MONDO:0010011,N/A,PMID,9359037,PMID:9359037
1500,MONDO:0010011,N/A,PMID,20425842,PMID:20425842
1501,MONDO:0010011,N/A,PMID,10556296,PMID:10556296
1502,MONDO:0010011,N/A,PMID,12709790,PMID:12709790
1503,MONDO:0010011,N/A,PMID,20157829,PMID:20157829
1504,MONDO:0010011,N/A,PMID,19346217,"Lacbawan et al; Clinical spectrum of SIX3-associated mutations in holoprosencephaly: correlation between genotype, phenotype and function; Journal of Medical Genetics; 2009; 46(6); 389-398"
1505,MONDO:0010013,N/A,PMID,19508970,PMID:19508970
1506,MONDO:0010013,N/A,PMID,27666822,PMID:27666822
1507,MONDO:0010013,N/A,PMID,17952091,PMID:17952091
1508,MONDO:0010027,N/A,PMID,2334213,PMID:2334213
1509,MONDO:0010027,N/A,PMID,10383408,PMID:10383408
1510,MONDO:0010027,N/A,PMID,9266203,PMID:9266203
1511,MONDO:0010027,N/A,PMID,2965873,PMID:2965873
1512,MONDO:0010027,N/A,PMID,15557321,PMID:15557321
1513,MONDO:0010027,N/A,PMID,15805149,PMID:15805149
1514,MONDO:0010027,N/A,PMID,19557856,PMID:19557856
1515,MONDO:0010027,N/A,PMID,2010546,PMID:2010546
1516,MONDO:0010027,N/A,PMID,7151835,PMID:7151835
1517,MONDO:0010027,N/A,PMID,10069709,PMID:10069709
1518,MONDO:0010027,N/A,PMID,10581036,PMID:10581036
1519,MONDO:0010027,N/A,PMID,12794688,PMID:12794688
1520,MONDO:0010027,N/A,PMID,7573152,PMID:7573152
1521,MONDO:0010027,N/A,PMID,10947946,PMID:10947946
1522,MONDO:0010027,N/A,PMID,12121352,PMID:12121352
1523,MONDO:0015912,N/A,PMID,11590545,PMID:11590545
1524,MONDO:0015912,N/A,PMID,10603121,PMID:10603121
1525,MONDO:0015912,N/A,PMID,11093280,PMID:11093280
1526,MONDO:0015912,N/A,PMID,12533692,PMID:12533692
1527,MONDO:0015912,N/A,PMID,20371770,PMID:20371770
1528,MONDO:0015912,N/A,PMID,31308550,PMID:31308550
1529,MONDO:0015912,N/A,PMID,18692475,PMID:18692475
1530,MONDO:0015912,N/A,PMID,26780296,PMID:26780296
1531,MONDO:0015912,N/A,PMID,17417969,PMID:17417969
1532,MONDO:0015912,N/A,PMID,29963981,PMID:29963981
1533,MONDO:0015912,N/A,PMID,9851916,PMID:9851916
1534,MONDO:0015912,N/A,BNODE,omiaarticlekey3406,Canine intersexuality in a Pug breeding kennel
1535,MONDO:0015912,N/A,PMID,31615886,PMID:31615886
1536,MONDO:0015912,N/A,PMID,21908426,PMID:21908426
1537,MONDO:0015912,N/A,PMID,17676955,PMID:17676955
1538,MONDO:0015912,N/A,PMID,27331610,PMID:27331610
1539,MONDO:0015912,N/A,PMID,17761533,PMID:17761533
1540,MONDO:0015912,N/A,PMID,27009202,PMID:27009202
1541,MONDO:0015912,N/A,BNODE,omiaarticlekey5595,Incisor dentition in short muzzled dogs
1542,MONDO:0015912,N/A,BNODE,omiaarticlekey30553,Legg-Calve-Perthes Disease in Dogs - Genetic Aetiology
1543,MONDO:0015912,N/A,PMID,22768340,PMID:22768340
1544,MONDO:0015912,N/A,PMID,12588843,PMID:12588843
1545,MONDO:0015912,N/A,PMID,15294159,PMID:15294159
1546,MONDO:0015912,N/A,PMID,7151169,PMID:7151169
1547,MONDO:0015912,N/A,PMID,12062062,PMID:12062062
1548,MONDO:0015912,N/A,PMID,20929735,PMID:20929735
1549,MONDO:0015912,N/A,PMID,18190904,PMID:18190904
1550,MONDO:0015912,N/A,PMID,31582415,PMID:31582415
1551,MONDO:0015912,N/A,PMID,3320053,PMID:3320053
1552,MONDO:0015912,N/A,PMID,2422655,PMID:2422655
1553,MONDO:0015912,N/A,PMID,17854888,PMID:17854888
1554,MONDO:0015912,N/A,PMID,23332754,PMID:23332754
1555,MONDO:0015912,N/A,PMID,6352051,PMID:6352051
1556,MONDO:0015912,N/A,PMID,17893243,PMID:17893243
1557,MONDO:0015912,N/A,PMID,17669650,PMID:17669650
1558,MONDO:0015912,N/A,PMID,909083,PMID:909083
1559,MONDO:0015912,N/A,PMID,19557190,PMID:19557190
1560,MONDO:0015912,N/A,PMID,21408209,PMID:21408209
1561,MONDO:0015912,N/A,PMID,9645949,PMID:9645949
1562,MONDO:0015912,N/A,PMID,8684486,PMID:8684486
1563,MONDO:0015912,N/A,PMID,27989674,PMID:27989674
1564,MONDO:0015912,N/A,PMID,15454571,PMID:15454571
1565,MONDO:0015912,N/A,PMID,17326220,PMID:17326220
1566,MONDO:0015912,N/A,PMID,18256289,PMID:18256289
1567,MONDO:0015912,N/A,PMID,28615630,PMID:28615630
1568,MONDO:0015912,N/A,PMID,12006612,PMID:12006612
1569,MONDO:0015912,N/A,PMID,16790495,PMID:16790495
1570,MONDO:0015912,N/A,PMID,2583106,PMID:2583106
1571,MONDO:0015912,N/A,PMID,15363415,PMID:15363415
1572,MONDO:0015912,N/A,PMID,20059995,PMID:20059995
1573,MONDO:0015912,N/A,WormBase,WBPaper00034662,WormBase:WBPaper00034662
1574,MONDO:0015912,N/A,WormBase,WBPaper00003167,WormBase:WBPaper00003167
1575,MONDO:0015912,N/A,WormBase,WBPaper00005735,WormBase:WBPaper00005735
1576,MONDO:0015912,N/A,WormBase,WBPaper00006149,WormBase:WBPaper00006149
1577,MONDO:0015912,N/A,WormBase,WBPaper00005318,WormBase:WBPaper00005318
1578,MONDO:0015912,N/A,WormBase,WBPaper00027703,WormBase:WBPaper00027703
1579,MONDO:0015912,N/A,WormBase,WBPaper00024378,WormBase:WBPaper00024378
1580,MONDO:0015912,N/A,WormBase,WBPaper00024873,WormBase:WBPaper00024873
1581,MONDO:0015912,N/A,WormBase,WBPaper00041875,WormBase:WBPaper00041875
1582,MONDO:0015912,N/A,WormBase,WBPaper00001195,WormBase:WBPaper00001195
1583,MONDO:0015912,N/A,WormBase,WBPaper00024334,WormBase:WBPaper00024334
1584,MONDO:0015912,N/A,WormBase,WBPaper00050540,WormBase:WBPaper00050540
1585,MONDO:0015912,N/A,PMID,14522875,PMID:14522875
1586,MONDO:0015912,N/A,PMID,28125727,PMID:28125727
1587,MONDO:0015912,N/A,PMID,140764,PMID:140764
1588,MONDO:0015912,N/A,PMID,8244003,PMID:8244003
1589,MONDO:0015912,N/A,PMID,23283987,PMID:23283987
1590,MONDO:0015912,N/A,GO_REF,0000039,GO_REF:0000039
1591,MONDO:0015912,N/A,WormBase,WBPaper00041270,WormBase:WBPaper00041270
